score,word
0.0751317358649737,très bien
0.05892684375693574,level being
0.05892684375693574,nous n'avons
0.03939515979006575,parle français
0.03682726111524428,pas eu
0.03682726111524428,centre ville
0.031072807623473354,swimming pool
0.03021127529577911,leur magnifique
0.03021127529577911,gigantesque petit
0.03021127529577911,petit déjeuner
0.03021127529577911,several weeks
0.03021127529577911,immediate vicinity
0.03021127529577911,upstairs rooms
0.03021127529577911,relaxed vibe
0.03021127529577911,detailed instructions
0.03021127529577911,ground level
0.03021127529577911,special events
0.03021127529577911,staircases filled
0.03021127529577911,internet connection
0.03021127529577911,mais c'est
0.03021127529577911,autre personne
0.03021127529577911,étions juste
0.03021127529577911,même pas
0.03021127529577911,chambre reste
0.03021127529577911,reste correcte
0.03021127529577911,prix proposé
0.03021127529577911,pas cher
0.03021127529577911,restant proche
0.03021127529577911,chain hotels
0.03021127529577911,thx mario
